iter,n_resources,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_penalty,param_loss,param_l1_ratio,param_epsilon,param_alpha,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0,20,0.0051997661590576175,0.0004001390200237152,0.0006003379821777344,0.000490174242284405,elasticnet,squared_loss,0.64,0.42,0.0002,"{'penalty': 'elasticnet', 'loss': 'squared_loss', 'l1_ratio': 0.64, 'epsilon': 0.42, 'alpha': 0.0002}",1.0,0.5,0.5,0.25,0.25,0.5,0.27386127875258304,1429,0.1875,0.4375,0.25,0.375,0.375,0.325,0.09185586535436918
0,20,0.0063995361328125,0.0004904484848457153,0.00039987564086914064,0.0004897457332026785,l2,perceptron,0.19,0.51,0.0002,"{'penalty': 'l2', 'loss': 'perceptron', 'l1_ratio': 0.19, 'epsilon': 0.51, 'alpha': 0.0002}",0.75,0.75,0.5,0.75,0.25,0.6,0.2,603,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,20,0.005999135971069336,0.0006324101487420918,0.0004001140594482422,0.0004900379264760838,l2,modified_huber,0.09,0.65,0.0001,"{'penalty': 'l2', 'loss': 'modified_huber', 'l1_ratio': 0.09, 'epsilon': 0.65, 'alpha': 0.0001}",0.5,0.75,0.25,1.0,0.75,0.65,0.25495097567963926,420,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,20,0.006600093841552734,0.0007993939578569926,0.00040001869201660155,0.0004899208473093903,l1,hinge,0.28,0.29,0.0005,"{'penalty': 'l1', 'loss': 'hinge', 'l1_ratio': 0.28, 'epsilon': 0.29, 'alpha': 0.0005}",0.0,0.75,0.5,0.75,0.75,0.55,0.291547594742265,1004,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,20,0.0053997993469238285,0.0004894150435841791,0.0005999088287353515,0.0004898235152673564,l2,epsilon_insensitive,0.97,0.76,0.0004,"{'penalty': 'l2', 'loss': 'epsilon_insensitive', 'l1_ratio': 0.97, 'epsilon': 0.76, 'alpha': 0.0004}",1.0,0.5,0.5,0.75,0.75,0.7,0.18708286933869706,217,0.625,0.5625,0.6875,0.6875,0.625,0.6375,0.046770717334674264
0,20,0.0055999755859375,0.0007995967837441398,0.0006000518798828125,0.0004899403160383116,elasticnet,epsilon_insensitive,0.66,0.42,0.0003,"{'penalty': 'elasticnet', 'loss': 'epsilon_insensitive', 'l1_ratio': 0.66, 'epsilon': 0.42, 'alpha': 0.0003}",0.0,0.25,0.5,0.75,0.75,0.45,0.29154759474226505,1652,0.5625,0.8125,0.6875,0.6875,0.625,0.675,0.08291561975888499
0,20,0.006000375747680664,7.168434323488668e-07,0.0004001140594482422,0.000490037694480031,l2,modified_huber,0.31,0.65,0.0005,"{'penalty': 'l2', 'loss': 'modified_huber', 'l1_ratio': 0.31, 'epsilon': 0.65, 'alpha': 0.0005}",0.5,0.75,0.5,0.75,0.25,0.55,0.18708286933869706,1004,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,20,0.005799531936645508,0.0007477554550278396,0.0006001472473144531,0.0004900184152242392,l2,perceptron,0.22,0.1,0.0005,"{'penalty': 'l2', 'loss': 'perceptron', 'l1_ratio': 0.22, 'epsilon': 0.1, 'alpha': 0.0005}",0.5,0.75,0.5,0.75,0.25,0.55,0.18708286933869706,1004,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,20,0.006399393081665039,0.0004905641032237438,0.00039944648742675783,0.0004892201821111938,l2,perceptron,0.2,0.89,0.0003,"{'penalty': 'l2', 'loss': 'perceptron', 'l1_ratio': 0.2, 'epsilon': 0.89, 'alpha': 0.0003}",0.5,0.75,0.25,1.0,0.5,0.6,0.25495097567963926,603,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,20,0.006400251388549804,0.000489868660802278,0.0005996227264404297,0.0004895904013626192,l1,perceptron,0.97,0.06,0.0005,"{'penalty': 'l1', 'loss': 'perceptron', 'l1_ratio': 0.97, 'epsilon': 0.06, 'alpha': 0.0005}",1.0,0.75,0.5,1.0,0.75,0.8,0.18708286933869706,22,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,20,0.006200599670410156,0.0003995693208500623,0.00020031929016113282,0.00040063858032226565,l1,perceptron,0.73,0.95,0.0004,"{'penalty': 'l1', 'loss': 'perceptron', 'l1_ratio': 0.73, 'epsilon': 0.95, 'alpha': 0.0004}",0.5,0.75,0.5,1.0,0.75,0.7,0.18708286933869706,217,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,20,0.005800628662109375,0.00040085379162520745,0.00019989013671875,0.0003997802734375,l2,hinge,0.97,0.95,0.0002,"{'penalty': 'l2', 'loss': 'hinge', 'l1_ratio': 0.97, 'epsilon': 0.95, 'alpha': 0.0002}",0.25,0.75,0.5,0.75,0.75,0.6,0.2,603,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,20,0.005000114440917969,9.172145872913049e-07,0.0005999565124511719,0.0004898627428244503,l2,huber,1.0,0.59,0.0005,"{'penalty': 'l2', 'loss': 'huber', 'l1_ratio': 1.0, 'epsilon': 0.59, 'alpha': 0.0005}",1.0,0.5,0.25,0.25,0.75,0.55,0.291547594742265,1004,0.4375,0.4375,0.5,0.3125,0.5,0.4375,0.06846531968814576
0,20,0.006399202346801758,0.000488872314689125,0.0007996559143066406,0.00039982802823816167,elasticnet,log,0.85,0.81,0.0004,"{'penalty': 'elasticnet', 'loss': 'log', 'l1_ratio': 0.85, 'epsilon': 0.81, 'alpha': 0.0004}",0.25,0.75,0.5,0.75,0.75,0.6,0.2,603,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,20,0.005199432373046875,0.00040066402180178435,0.0008000373840332031,0.0004000187630675486,l1,squared_loss,0.64,0.51,0.0005,"{'penalty': 'l1', 'loss': 'squared_loss', 'l1_ratio': 0.64, 'epsilon': 0.51, 'alpha': 0.0005}",1.0,0.0,0.5,0.25,0.25,0.4,0.3391164991562634,1728,0.125,0.3125,0.125,0.25,0.1875,0.2,0.07288689868556625
0,20,0.007199525833129883,0.00040018749904203256,0.0007999897003173828,0.0003999959124323472,l2,log,0.64,0.05,0.0003,"{'penalty': 'l2', 'loss': 'log', 'l1_ratio': 0.64, 'epsilon': 0.05, 'alpha': 0.0003}",0.25,0.75,0.5,0.75,0.75,0.6,0.2,603,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,20,0.00679936408996582,0.001937220628512471,0.0008007049560546875,0.00040035415342833634,l2,epsilon_insensitive,0.31,0.34,0.0005,"{'penalty': 'l2', 'loss': 'epsilon_insensitive', 'l1_ratio': 0.31, 'epsilon': 0.34, 'alpha': 0.0005}",0.0,0.5,0.5,0.75,0.75,0.5,0.27386127875258304,1429,0.5625,0.5625,0.6875,0.6875,0.625,0.625,0.05590169943749474
0,20,0.00540003776550293,0.0004888360170714098,0.00039916038513183595,0.0004888713147267882,elasticnet,epsilon_insensitive,0.31,0.76,0.0002,"{'penalty': 'elasticnet', 'loss': 'epsilon_insensitive', 'l1_ratio': 0.31, 'epsilon': 0.76, 'alpha': 0.0002}",1.0,0.5,0.5,0.75,0.75,0.7,0.18708286933869706,217,0.4375,0.6875,0.6875,0.6875,0.8125,0.6625,0.1224744871391589
0,20,0.006200218200683593,0.001166318556295682,0.0007992267608642578,0.0003996140169826281,l1,modified_huber,0.26,0.06,0.0004,"{'penalty': 'l1', 'loss': 'modified_huber', 'l1_ratio': 0.26, 'epsilon': 0.06, 'alpha': 0.0004}",1.0,0.75,0.5,0.25,0.25,0.55,0.291547594742265,1004,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0,20,0.005399465560913086,0.0004903688173713282,0.0004000663757324219,0.000489979265096882,l1,squared_loss,0.33,0.26,0.0002,"{'penalty': 'l1', 'loss': 'squared_loss', 'l1_ratio': 0.33, 'epsilon': 0.26, 'alpha': 0.0002}",0.0,0.5,0.5,0.25,0.75,0.4,0.25495097567963926,1728,0.25,0.125,0.4375,0.1875,0.5,0.3,0.14469796128487783
0,20,0.006000041961669922,1.2705719561075428e-06,0.0,0.0,elasticnet,hinge,0.33,0.05,0.0004,"{'penalty': 'elasticnet', 'loss': 'hinge', 'l1_ratio': 0.33, 'epsilon': 0.05, 'alpha': 0.0004}",0.0,0.75,0.5,0.75,0.75,0.55,0.291547594742265,1004,1.0,1.0,1.0,1.0,1.0,1.0,0.0
